Home,Work/Study,Leisure,Errands,Reference_Total
0.0,0.0,0.0,0.0,417.56274795532227
0.0,0.0,0.0,0.0,417.56274795532227
0.0,0.0,0.0,0.0,417.56274795532227
0.0,0.0,0.0,0.0,406.6814193725586
0.0,0.0,0.0,0.0,402.1425986289978
0.0,0.0,0.0,0.0,402.1425986289978
0.0,0.0,0.0,0.0,402.1425986289978
0.0,0.0,0.0,0.0,408.9034070968628
0.0,0.0,0.0,0.0,429.6177468299866
0.0,0.0,0.0,0.0,429.6177468299866
0.0,0.0,0.0,0.0,433.8757543563843
0.0,0.0,0.0,0.0,429.81853008270264
0.0,0.0,0.0,0.0,418.88196754455566
0.0,0.0,0.0,0.0,407.9544486999512
0.0,0.0,0.0,0.0,386.22944736480713
